ID,Name,Age,Nationality,Overall,Potential,Club, Value , Wage ,Special
194060,F. Signori,28.00,Italy,68.00,68.00,F.B.C. Unione Venezia, 900K , 4K ,1894.00
206605,A. Aosman,22.00,Syria,68.00,74.00,SG Dynamo Dresden, 1.2M , 8K ,1748.00
212493,S. Kaikai,21.00,England,68.00,77.00,Crystal Palace, 1.4M , 23K ,1669.00
214029,M. Murillo,23.00,Colombia,68.00,75.00,Asociacion Deportivo Cali, 1.3M , 2K ,1670.00
220429,G. Campi,26.00,Argentina,68.00,72.00,Estudiantes de La Plata, 950K , 10K ,1576.00
221709,T. Thompson,21.00,United States,68.00,76.00,San Jose Earthquakes, 1.3M , 4K ,1791.00
212238,B. Halimi,22.00,Kosovo,68.00,77.00,Brøndby IF, 1.4M , 14K ,1771.00
216078,F. Raičević,23.00,Montenegro,68.00,73.00,Vercelli, 1.2M , 3K ,1553.00
224014,M. Szwoch,24.00,Poland,68.00,74.00,Arka Gdynia, 1.2M , 6K ,1678.00
232462,H. Okuno,27.00,Japan,68.00,68.00,Vegalta Sendai, 950K , 4K ,1552.00
233998,Márcio Velinha,29.00,Brazil,68.00,68.00,Sociedade Esportiva Palmeiras, 600K , 15K ,1117.00
184334,Song Jin Hyung,29.00,Korea Republic,68.00,68.00,FC Seoul, 875K , 6K ,1861.00
189710,M. Wilusz,28.00,Poland,68.00,68.00,FC Rostov, 725K , 19K ,1594.00
221711,C. Duvall,25.00,United States,68.00,69.00,Montreal Impact, 875K , 5K ,1765.00
194063,J. Greguš,26.00,Slovakia,68.00,71.00,FC København, 1.1M , 13K ,1849.00
235280,J. Aja,24.00,Uruguay,68.00,71.00,Orlando City Soccer Club, 950K , 4K ,1540.00
188688,J. Nirlo,28.00,France,68.00,68.00,Bourg en Bresse Péronnas 01, 725K , 4K ,1829.00
192528,Steven Vitória,30.00,Canada,68.00,68.00,Lechia Gdańsk, 675K , 6K ,1606.00
223249,G. Arias,29.00,Argentina,68.00,68.00,Defensa y Justicia, 600K , 7K ,1088.00
232465,S. Tomita,31.00,Japan,68.00,68.00,Vegalta Sendai, 600K , 4K ,1591.00
128529,U. Ceylan,31.00,Turkey,68.00,68.00,Alanyaspor, 550K , 7K ,1165.00
195089,M. Milinković,29.00,Serbia,68.00,68.00,Gençlerbirliği SK, 875K , 12K ,1676.00
181778,M. Samardžič,30.00,Slovenia,68.00,68.00,FC Anzhi Makhachkala, 675K , 12K ,1532.00
184339,L. Giorgi,30.00,Italy,68.00,68.00,La Spezia, 825K , 3K ,1863.00
199700,Aridai,28.00,Spain,68.00,68.00,C.D. Leonesa S.A.D., 925K , 6K ,1648.00
204820,G. Mackay-Steven,26.00,Scotland,68.00,68.00,Aberdeen, 950K , 6K ,1707.00
178452,A. Pelagotti,28.00,Italy,68.00,68.00,Brescia, 625K , 3K ,1049.00
196885,C. Lampe,30.00,Bolivia,68.00,68.00,, $-   , $-   ,1040.00
146453,Raúl Cámara,33.00,Spain,68.00,68.00,CD Tenerife, 350K , 5K ,1826.00
221461,A. Vargas,28.00,Colombia,68.00,68.00,Deportes Tolima, 900K , 1K ,1700.00
175893,P. Flo,28.00,Norway,68.00,68.00,, $-   , $-   ,1868.00
181013,N. Gerzić,33.00,Sweden,68.00,68.00,Örebro SK, 525K , 4K ,1811.00
183573,N. Theuerkauf,30.00,Germany,68.00,68.00,1. FC Heidenheim, 675K , 10K ,1797.00
187925,Y. Tafer,26.00,Algeria,68.00,69.00,FC St. Gallen, 1.1M , 10K ,1745.00
149270,C. Valeri,32.00,Australia,68.00,68.00,Melbourne Victory, 525K , 6K ,1802.00
215574,E. Rakip,21.00,Sweden,68.00,76.00,Malmö FF, 1.3M , 4K ,1846.00
200983,F. Signorelli,26.00,Venezuela,68.00,71.00,Salernitana, 1.1M , 4K ,1812.00
229655,Alberto Varo,24.00,Spain,68.00,76.00,FC Barcelona B, 975K , 4K ,1207.00
172823,N. Maynard,30.00,England,68.00,68.00,Aberdeen, 875K , 6K ,1768.00
160024,I. Risendo,25.00,Chile,68.00,68.00,Audax Italiano, 775K , 3K ,1767.00
231704,E. Ibargüen,25.00,Colombia,68.00,71.00,Patriotas Boyacá FC, 1.1M , 2K ,1607.00
170008,B. Hamer,29.00,England,68.00,69.00,Leicester City, 700K , 27K ,1132.00
220185,B. Barker,20.00,England,68.00,77.00,Hibernian, 1.4M , 43K ,1628.00
224537,Iago,25.00,Brazil,68.00,72.00,Moreirense FC, 975K , 4K ,1494.00
163865,C. Morgan,32.00,Wales,68.00,68.00,Wigan Athletic, 525K , 8K ,1409.00
171033,M. Andersen,28.00,Denmark,68.00,71.00,Lyngby BK, 775K , 6K ,1134.00
211738,M. Flekken,24.00,Netherlands,68.00,74.00,MSV Duisburg, 900K , 3K ,1073.00
146458,Roberto,38.00,Spain,68.00,68.00,CD Lugo, 60K , 3K ,1174.00
218651,P. Sotiriou,24.00,Cyprus,68.00,73.00,FC København, 1.2M , 12K ,1581.00
155931,Casto,35.00,Spain,68.00,68.00,AD Alcorcón, 210K , 4K ,1174.00
192283,V. Lundberg,26.00,Sweden,68.00,70.00,CS Marítimo, 1.1M , 7K ,1784.00
211228,M. Palmer,22.00,England,68.00,77.00,Burton Albion, 1.4M , 7K ,1804.00
104476,C. Grindheim,33.00,Norway,68.00,68.00,Vålerenga Fotball, 525K , 4K ,1801.00
191260,A. Al Zori,29.00,Saudi Arabia,68.00,68.00,Al Hilal, 675K , 21K ,1684.00
143133,D. Herner,33.00,Argentina,68.00,68.00,CD America de Cali, 375K , 3K ,1401.00
216605,Akapo,24.00,Equatorial Guinea,68.00,74.00,SD Huesca, 1M , 5K ,1808.00
178461,J. Drachmann,29.00,Denmark,68.00,68.00,FC Midtjylland, 850K , 17K ,1834.00
194077,V. Sarı,28.00,Turkey,68.00,68.00,Kasimpaşa SK, 725K , 9K ,1808.00
202526,S. May,24.00,Scotland,68.00,72.00,Aberdeen, 1.2M , 6K ,1705.00
234014,Jorgino Baumer,33.00,Brazil,68.00,68.00,Avaí Futebol Clube, 550K , 10K ,1712.00
183070,W. Hesl,31.00,Germany,68.00,68.00,Würzburger FV, 550K , 1K ,1058.00
193310,D. Schmidt,30.00,Germany,68.00,68.00,Holstein Kiel, 675K , 8K ,1636.00
208159,M. Frey,22.00,Switzerland,68.00,74.00,FC Zürich, 1.2M , 9K ,1568.00
186655,J. Carvallo,31.00,Peru,68.00,68.00,, $-   , $-   ,1100.00
191263,A. Al Fraidi,29.00,Saudi Arabia,68.00,68.00,Al Nassr, 875K , 23K ,1816.00
195359,M. Gaffoor,30.00,France,68.00,68.00,Albacete Balompié, 675K , 5K ,1418.00
199456,R. Cacérès,29.00,France,68.00,68.00,ES Troyes AC, 900K , 16K ,1710.00
207904,M. Mak,25.00,Poland,68.00,69.00,Śląsk Wrocław, 1.1M , 6K ,1656.00
212000,E. Berko,22.00,Germany,68.00,75.00,SG Dynamo Dresden, 1.3M , 9K ,1670.00
218656,S. Mockenhaupt,25.00,Germany,68.00,73.00,SV Wehen Wiesbaden, 1M , 1K ,1497.00
235552,E. Seka,30.00,France,68.00,68.00,RC Strasbourg, 675K , 13K ,1348.00
237600,B. Srarfi,20.00,Tunisia,68.00,82.00,OGC Nice, 2M , 16K ,1543.00
239904,D. Khocholava,24.00,Georgia,68.00,74.00,Shakhtar Donetsk, 1M , 1K ,1456.00
205089,M. Valoti,23.00,Italy,68.00,72.00,Hellas Verona, 1.1M , 14K ,1743.00
228897,M. Alphonse,27.00,France,68.00,68.00,FC Sochaux-Montbéliard, 750K , 6K ,1687.00
229153,L. García,19.00,Trinidad & Tobago,68.00,78.00,AZ Alkmaar, 1.4M , 5K ,1538.00
175393,J. Arce,32.00,Bolivia,68.00,68.00,, $-   , $-   ,1694.00
204322,R. McKenzie,23.00,Scotland,68.00,76.00,Kilmarnock, 1.3M , 5K ,1720.00
206626,M. Ishak,24.00,Sweden,68.00,72.00,1. FC Nürnberg, 1.2M , 8K ,1671.00
211746,R. Benatelli,25.00,Germany,68.00,71.00,SG Dynamo Dresden, 1.1M , 9K ,1849.00
219938,L. Rosseti,22.00,Italy,68.00,76.00,Ascoli, 1.3M , 3K ,1686.00
228130,Oh Seung Hoon,29.00,Korea Republic,68.00,69.00,Sangju Sangmu FC, 700K , 3K ,1053.00
230178,Fredinho Mutto,25.00,Brazil,68.00,68.00,Avaí Futebol Clube, 775K , 9K ,1732.00
177442,R. Åhman Persson,30.00,Sweden,68.00,68.00,CF Os Belenenses, 675K , 5K ,1713.00
165667,L. Janoszka,30.00,Poland,68.00,68.00,Zagłębie Lubin, 850K , 6K ,1816.00
178211,R. Zwinkels,34.00,Netherlands,68.00,68.00,ADO Den Haag, 375K , 6K ,1120.00
187171,Kim Ho Jun,33.00,Korea Republic,68.00,68.00,Jeju United FC, 450K , 3K ,1063.00
210724,C. Paterson,22.00,Scotland,68.00,76.00,Cardiff City, 1.1M , 13K ,1872.00
212260,Hwang Ui Jo,24.00,Korea Republic,68.00,72.00,Gamba Osaka, 1.2M , 8K ,1770.00
219684,S. Nicholson,22.00,Scotland,68.00,74.00,Minnesota Thunder, 1.2M , 5K ,1632.00
221220,J. Quintero,22.00,Colombia,68.00,79.00,Real Sporting de Gijón, 1.3M , 2K ,1402.00
223268,T. Andreu,29.00,France,68.00,68.00,Coventry City, 875K , 11K ,1820.00
228388,M. Thiam,22.00,Senegal,68.00,77.00,Barnsley, 1.4M , 7K ,1741.00
237604,A. Franco,20.00,Argentina,68.00,79.00,Independiente, 1.4M , 9K ,1437.00
198437,T. Bradshaw,24.00,Wales,68.00,72.00,Barnsley, 1.2M , 7K ,1638.00
214053,F. Burbano,25.00,Colombia,68.00,71.00,Águilas Doradas, 1.1M , 2K ,1667.00
230693,Wanderson,25.00,Brazil,68.00,72.00,GwangJu FC, 1.2M , 3K ,1580.00
231205,Y. Regäsel,21.00,Germany,68.00,75.00,Eintracht Frankfurt, 1.1M , 11K ,1672.00
234789,Y. Eteki,19.00,Cameroon,68.00,80.00,Sevilla Atlético, 1.4M , 2K ,1774.00
209958,D. Bomheuer,26.00,Germany,68.00,72.00,MSV Duisburg, 950K , 4K ,1468.00
212518,B. Sangaré,31.00,Ivory Coast,68.00,68.00,, $-   , $-   ,1122.00
213798,A. Mowatt,22.00,England,68.00,76.00,Oxford United, 1.3M , 7K ,1861.00
152870,Felipe Saad,33.00,Brazil,68.00,68.00,FC Lorient, 375K , 5K ,1644.00
219942,D. Delgado,24.00,Colombia,68.00,70.00,Asociacion Deportivo Cali, 1.1M , 2K ,1819.00
221990,Y. Cabral,25.00,Argentina,68.00,74.00,Atlético Tucumán, 1M , 10K ,1439.00
234022,Adrián Maideira,33.00,Brazil,68.00,68.00,Vitória , 550K , 9K ,1774.00
200231,R. Alberg,26.00,Suriname,68.00,68.00,Philadelphia Union, 950K , 5K ,1791.00
143655,K. Zengin,32.00,Turkey,68.00,68.00,Kardemir Karabükspor, 500K , 8K ,1818.00
160295,E. Galeković,36.00,Australia,68.00,68.00,Melbourne City, 120K , 4K ,1193.00
234279,C. Rizzuto,25.00,Germany,68.00,72.00,FC Erzgebirge Aue, 950K , 5K ,1802.00
205096,B. Thoelke,25.00,Germany,68.00,72.00,Hamburger SV, 975K , 17K ,1468.00
215592,W. Droste,28.00,Netherlands,68.00,68.00,Heracles Almelo, 700K , 7K ,1651.00
229416,Morillas,30.00,Spain,68.00,68.00,Albacete Balompié, 650K , 5K ,1733.00
176680,M. Pedersen,27.00,Norway,68.00,69.00,Strømsgodset IF, 1M , 4K ,1767.00
177960,S. Pesce,34.00,Italy,68.00,68.00,Cremonese, 425K , 3K ,1872.00
220969,N. Eliasson,21.00,Sweden,68.00,78.00,Bristol City, 1.5M , 19K ,1617.00
221481,J. Cano,27.00,Colombia,68.00,68.00,Atlético Bucaramanga, 950K , 2K ,1687.00
221737,Y. Moreno,22.00,Colombia,68.00,78.00,Independiente Medellín, 1.4M , 3K ,1613.00
224297,A. Gersbach,20.00,Australia,68.00,79.00,Rosenborg BK, 1.3M , 4K ,1693.00
234281,M. Kvesić,25.00,Bosnia Herzegovina,68.00,71.00,FC Erzgebirge Aue, 1.1M , 5K ,1742.00
235561,K. Fortuné,27.00,France,68.00,68.00,RC Lens, 950K , 7K ,1539.00
107305,M. Tacalfred,36.00,France,68.00,68.00,AJ Auxerre, 120K , 4K ,1633.00
200746,J. Lundstram,23.00,England,68.00,77.00,Sheffield United, 1.4M , 22K ,1770.00
221994,Núrio,22.00,Angola,68.00,74.00,Sporting Charleroi, 1M , 7K ,1720.00
157482,J. Mackie,31.00,Scotland,68.00,68.00,Queens Park Rangers, 775K , 19K ,1888.00
163370,J. Remacle,30.00,Belgium,68.00,68.00,Sporting Charleroi, 850K , 9K ,1722.00
236074,Fred Soidares,33.00,Brazil,68.00,68.00,Sport Club do Recife, 350K , 10K ,1712.00
192554,M. Abubakari,31.00,Ghana,68.00,68.00,BK Häcken, 600K , 3K ,1796.00
193578,T. Deric,28.00,United States,68.00,70.00,Houston Dynamo, 750K , 4K ,1045.00
210475,M. Prietl,25.00,Austria,68.00,71.00,DSC Arminia Bielefeld, 950K , 5K ,1714.00
211243,Nono,26.00,Spain,68.00,69.00,AD Alcorcón, 1.1M , 7K ,1659.00
214315,L. Narváez,32.00,Colombia,68.00,68.00,CPD Junior Barranquilla, 525K , 3K ,1600.00
152107,P. Netzer,31.00,Austria,68.00,68.00,SCR Altach, 600K , 10K ,1630.00
125995,U. Bulut,34.00,Turkey,68.00,68.00,Kayserispor, 475K , 10K ,1659.00
200236,G. Bunoza,29.00,Bosnia Herzegovina,68.00,68.00,Incheon United FC, 700K , 4K ,1529.00
203308,J. Brillante,24.00,Australia,68.00,73.00,Sydney FC, 1M , 5K ,1799.00
207916,L. Christensen,22.00,Denmark,68.00,77.00,Brøndby IF, 1.4M , 11K ,1762.00
152621,J. Bjørdal,31.00,Norway,68.00,68.00,Rosenborg BK, 600K , 5K ,1615.00
229677,F. Bambock,22.00,France,68.00,74.00,Sparta Rotterdam, 1M , 6K ,1703.00
234029,Jonaldo Santoso,25.00,Brazil,68.00,68.00,Avaí Futebol Clube, 1M , 11K ,1627.00
178221,M. Orozco,31.00,United States,68.00,68.00,Club Tijuana, 575K , 12K ,1742.00
158254,A. Brosque,33.00,Australia,68.00,68.00,Sydney FC, 550K , 6K ,1652.00
170286,S. Golbourne,29.00,England,68.00,68.00,Milton Keynes Dons, 675K , 24K ,1694.00
49966,P. Senderos,32.00,Switzerland,68.00,68.00,Houston Dynamo, 525K , 5K ,1428.00
217647,J. Tanaka,29.00,Japan,68.00,68.00,Vissel Kobe, 900K , 6K ,1739.00
240943,B. Aouacheria,23.00,France,68.00,74.00,Moreirense FC, 1.2M , 4K ,1664.00
186415,S. Andrist,29.00,Switzerland,68.00,68.00,SV Wehen Wiesbaden, 875K , 1K ,1749.00
192559,G. Nauber,25.00,Germany,68.00,72.00,MSV Duisburg, 975K , 4K ,1479.00
146992,Peña,33.00,Spain,68.00,68.00,Lorca Deportiva CF, 350K , 5K ,1752.00
231728,I. Hora,28.00,Romania,68.00,68.00,Akhisar Belediyespor, 900K , 12K ,1799.00
234032,Lluis López,20.00,Spain,68.00,78.00,RCD Espanyol, 1.3M , 11K ,1521.00
198449,T. Mézague,27.00,France,68.00,69.00,Royal Excel Mouscron, 850K , 7K ,1471.00
201265,N. Helenius,26.00,Denmark,68.00,71.00,Odense Boldklub, 1.1M , 10K ,1592.00
217649,S. Gonda,28.00,Japan,68.00,68.00,Sagan Tosu, 625K , 3K ,1163.00
160049,E. Riberos,33.00,Chile,68.00,68.00,Deportes Iquique, 350K , 2K ,1812.00
236593,C. Stengs,18.00,Netherlands,68.00,83.00,AZ Alkmaar, 1.8M , 5K ,1619.00
183601,P. Fabian,29.00,Germany,68.00,68.00,VfL Bochum, 700K , 11K ,1323.00
196145,Y. Anchico,33.00,Colombia,68.00,68.00,Atlético Bucaramanga, 525K , 1K ,1935.00
223282,A. Dembélé,29.00,France,68.00,68.00,Chamois Niortais FC, 850K , 5K ,1887.00
188978,M. Pedersen,27.00,Denmark,68.00,69.00,SønderjyskE, 850K , 8K ,1663.00
201523,M. Deplagne,25.00,France,68.00,71.00,ES Troyes AC, 925K , 12K ,1612.00
137267,R. Clark,34.00,United States,68.00,68.00,Houston Dynamo, 425K , 5K ,1914.00
229171,K. Redondo,22.00,Germany,68.00,78.00,1. FC Union Berlin, 1.4M , 18K ,1723.00
239923,Inácio,21.00,Brazil,68.00,77.00,Portimonense SC, 1.2M , 6K ,1638.00
202548,L. Puyo,28.00,France,68.00,68.00,Angers SCO, 900K , 16K ,1843.00
203060,J. Vela,23.00,England,68.00,72.00,Bolton Wanderers, 1.1M , 18K ,1819.00
205876,C. Diarra,25.00,Mali,68.00,73.00,Tours FC, 1.2M , 5K ,1738.00
219700,P. Lipski,23.00,Poland,68.00,77.00,Lechia Gdańsk, 1.4M , 5K ,1674.00
230196,Anselmo Meirás,33.00,Brazil,68.00,68.00,Clube Atlético Paranaense, 350K , 9K ,1644.00
197941,K. Igboananike,28.00,Nigeria,68.00,68.00,Örebro SK, 925K , 4K ,1699.00
210743,Leandrinho,23.00,Brazil,68.00,73.00,Rio Ave FC, 1.2M , 5K ,1763.00
239671,Tete Morente,20.00,Spain,68.00,82.00,Gimnàstic de Tarragona, 2M , 6K ,1743.00
187447,Shin Hyung Min,30.00,Korea Republic,68.00,68.00,Jeonbuk Hyundai Motors, 675K , 7K ,1923.00
189751,M. Eramo,27.00,Italy,68.00,68.00,Virtus Entella, 925K , 2K ,1847.00
192823,A. Morleo,33.00,Italy,68.00,68.00,Bari, 350K , 3K ,1864.00
202040,E. Demir,27.00,Sweden,68.00,69.00,Waasland-Beveren, 825K , 7K ,1815.00
202808,N. Yennaris,24.00,England,68.00,74.00,Brentford, 1.2M , 22K ,1821.00
144440,J. Alvbåge,34.00,Sweden,68.00,68.00,Stabæk Fotball, 375K , 3K ,1087.00
210488,P. van Ooijen,25.00,Netherlands,68.00,71.00,Heracles Almelo, 1.1M , 7K ,1820.00
215352,M. Luque,24.00,Argentina,68.00,74.00,San Martín de San Juan, 1.2M , 6K ,1683.00
230456,Claudiosa Paes,25.00,Brazil,68.00,68.00,São Paulo Futebol Clube, 800K , 14K ,1817.00
202041,A. Yasin,26.00,Iraq,68.00,69.00,BK Häcken, 1.1M , 7K ,1691.00
138297,A. Alvarez,32.00,El Salvador,68.00,68.00,Chicago Fire Soccer Club, 700K , 5K ,1780.00
203833,N. Teixeira,26.00,Germany,68.00,69.00,DSC Arminia Bielefeld, 850K , 5K ,1859.00
232761,G. Baah,25.00,Ghana,68.00,71.00,New York Red Bulls, 950K , 5K ,1633.00
51513,D. Cowie,34.00,Scotland,68.00,68.00,Heart of Midlothian, 425K , 6K ,1870.00
199738,Fran Vélez,26.00,Spain,68.00,71.00,Wisła Kraków, 925K , 5K ,1619.00
227898,B. Jović,26.00,Slovenia,68.00,71.00,Śląsk Wrocław, 925K , 10K ,1736.00
171578,Javi Flaño,32.00,Spain,68.00,68.00,CA Osasuna, 500K , 6K ,1761.00
193850,M. Calderoni,28.00,Italy,68.00,68.00,Novara, 700K , 3K ,1759.00
198971,B. Kumordzi,32.00,Ghana,68.00,68.00,KV Kortrijk, 525K , 9K ,1823.00
233531,Y. Soteldo,20.00,Venezuela,68.00,79.00,, $-   , $-   ,1609.00
193083,R. Draper,28.00,England,68.00,68.00,Ross County FC, 725K , 5K ,1789.00
204092,J. Blaswich,26.00,Germany,68.00,72.00,Hansa Rostock, 800K , 14K ,1170.00
228668,M. Taylor,27.00,England,68.00,69.00,Bristol City, 1M , 27K ,1723.00
229692,J. Huth,23.00,Germany,68.00,78.00,1. FSV Mainz 05, 1.1M , 10K ,1197.00
182844,R. Grzyb,34.00,Poland,68.00,68.00,Jagiellonia Białystok, 270K , 6K ,1779.00
183356,T. Ayasse,30.00,France,68.00,68.00,Le Havre AC, 675K , 5K ,1813.00
190780,S. Johnson,28.00,United States,68.00,71.00,New York City Football Club, 775K , 4K ,1117.00
191548,C. Masuda,32.00,Japan,68.00,68.00,Shimizu S-Pulse, 525K , 3K ,1843.00
199741,C. Quaner,26.00,Germany,68.00,70.00,Huddersfield Town, 1.1M , 28K ,1594.00
202301,Kim Ho Nam,28.00,Korea Republic,68.00,68.00,Sangju Sangmu FC, 900K , 5K ,1816.00
203069,R. Tunnicliffe,24.00,England,68.00,72.00,Millwall, 1.1M , 18K ,1836.00
211005,Jang Hyeon Soo,25.00,Korea Republic,68.00,71.00,F.C. Tokyo, 950K , 6K ,1452.00
219709,Saúl,22.00,Spain,68.00,77.00,RC Deportivo de La Coruña, 1.2M , 10K ,1719.00
156221,C. Săpunaru,33.00,Romania,68.00,68.00,Kayserispor, 350K , 8K ,1950.00
230205,Nosberto Vila,33.00,Brazil,68.00,68.00,Avaí Futebol Clube, 350K , 10K ,1827.00
185149,J. Koprivec,28.00,Slovenia,68.00,68.00,, $-   , $-   ,1104.00
206654,Pablo Marí,23.00,Spain,68.00,76.00,NAC Breda, 1.1M , 5K ,1457.00
208958,K. Sharahili,29.00,Saudi Arabia,68.00,68.00,Al Faisaly, 600K , 12K ,1128.00
239934,D. Grishko,31.00,Ukraine,68.00,68.00,FC SKA-Energiya Khabarovsk, 600K , 12K ,1445.00
175934,K. Steppe,28.00,Belgium,68.00,69.00,Sint-Truidense VV, 725K , 6K ,1195.00
211007,M. Coly,33.00,Senegal,68.00,68.00,Parma, 375K , 4K ,1312.00
212287,A. Maxsø,23.00,Denmark,68.00,76.00,Osmanlıspor, 1.1M , 9K ,1592.00
223551,L. Gregory,28.00,England,68.00,68.00,Millwall, 925K , 24K ,1686.00
183359,G. Deneuve,32.00,France,68.00,68.00,Bourg en Bresse Péronnas 01, 525K , 3K ,1109.00
190015,M. Cissokho,30.00,Senegal,68.00,68.00,US Orléans Loiret Football, 850K , 4K ,1667.00
203841,N. Pope,25.00,England,68.00,74.00,Burnley, 875K , 20K ,1087.00
210241,D. Buballa,27.00,Germany,68.00,69.00,FC St. Pauli, 825K , 10K ,1727.00
211009,D. Lenihan,23.00,Republic of Ireland,68.00,76.00,Blackburn Rovers, 1.1M , 7K ,1695.00
222273,Jiang Zhipeng,28.00,China PR,68.00,68.00,, $-   , $-   ,1861.00
204354,J. Alnwick,24.00,England,68.00,76.00,Rangers, 975K , 18K ,1263.00
227394,C. González,24.00,Paraguay,68.00,73.00,Necaxa, 1.2M , 8K ,1607.00
170818,S. Davies,29.00,England,68.00,68.00,Rochdale, 900K , 6K ,1845.00
190530,T. Fontaine,26.00,France,68.00,69.00,Clermont Foot 63, 875K , 4K ,1483.00
193346,G. Hupperts,25.00,Netherlands,68.00,70.00,Sporting Lokeren, 1.1M , 9K ,1749.00
206147,M. Antonsson,26.00,Sweden,68.00,71.00,Blackburn Rovers, 1.1M , 22K ,1630.00
212035,J. Bela,24.00,France,68.00,73.00,Albacete Balompié, 1.2M , 5K ,1659.00
221251,G. Ariyibi,22.00,United States,68.00,75.00,Milton Keynes Dons, 1.3M , 15K ,1604.00
234051,A. Afif,20.00,Qatar,68.00,77.00,KAS Eupen, 1.4M , 14K ,1652.00
209988,L. Ayçiçek,23.00,Germany,68.00,75.00,SpVgg Greuther Fürth, 1.3M , 7K ,1750.00
232004,J. Moya,24.00,Colombia,68.00,73.00,Independiente Santa Fe, 1M , 3K ,1397.00
232516,F. Silva,26.00,Argentina,68.00,69.00,Colon de Santa Fe, 1.1M , 9K ,1755.00
191556,Y. Endo,29.00,Japan,68.00,68.00,Kashima Antlers, 875K , 8K ,1794.00
223045,U. Çiftçi,25.00,Turkey,68.00,71.00,Gençlerbirliği SK, 925K , 10K ,1763.00
209990,R. Strebinger,24.00,Austria,68.00,72.00,SK Rapid Wien, 825K , 8K ,1026.00
212806,D. Brown,26.00,Jamaica,68.00,71.00,D.C. United, 1.1M , 6K ,1661.00
225606,N. Citro,28.00,Italy,68.00,68.00,Frosinone, 925K , 4K ,1641.00
226630,Ença Fati,23.00,Guinea Bissau,68.00,72.00,Moreirense FC, 1.2M , 4K ,1586.00
234566,I. Markelov,29.00,Russia,68.00,68.00,FC Anzhi Makhachkala, 875K , 14K ,1714.00
234822,A. Mobara,23.00,South Africa,68.00,75.00,Orlando Pirates, 1.1M , 1K ,1808.00
193350,B. Başdaş,27.00,Turkey,68.00,68.00,Kardemir Karabükspor, 750K , 8K ,1486.00
159047,G. N'Gosso,32.00,Cameroon,68.00,68.00,Amiens SC Football, 525K , 11K ,1602.00
211272,C. Corvalán,28.00,Argentina,68.00,68.00,Arsenal de Sarandí, 700K , 7K ,1748.00
214600,F. Nájera,33.00,Colombia,68.00,68.00,La Equidad, 375K , 4K ,1457.00
188232,A. Yoda,28.00,France,68.00,68.00,Getafe CF, 900K , 14K ,1758.00
190792,P. Mandanda,27.00,DR Congo,68.00,69.00,Sporting Charleroi, 700K , 7K ,1090.00
192840,M. Đurić,27.00,Bosnia Herzegovina,68.00,69.00,Bristol City, 1M , 27K ,1562.00
213577,Puertas,25.00,Spain,68.00,71.00,Granada CF, 1.1M , 6K ,1708.00
230473,Hedson Porfírio,29.00,Brazil,68.00,68.00,Botafogo de Futebol e Regatas, 875K , 12K ,1654.00
193097,S. Salger,27.00,Germany,68.00,69.00,DSC Arminia Bielefeld, 850K , 5K ,1724.00
216138,M. Arini,30.00,Italy,68.00,68.00,Cremonese, 825K , 3K ,1774.00
219466,B. Meling,22.00,Norway,68.00,74.00,Rosenborg BK, 1M , 4K ,1734.00
228170,A. Mbengue,25.00,Senegal,68.00,72.00,Terek Grozny, 1.2M , 20K ,1601.00
163402,A. Coda,32.00,Italy,68.00,68.00,Pescara, 525K , 3K ,1422.00
238666,A. Nandzik,24.00,Germany,68.00,73.00, SSV Jahn Regensburg, 1M , 6K ,1658.00
240458,Ander Guevara,19.00,Spain,68.00,75.00,Real Sociedad, 1.2M , 9K ,1724.00
204363,S. Kehli,26.00,France,68.00,70.00,Sporting Lokeren, 1.1M , 9K ,1581.00
216139,L. Bittante,23.00,Italy,68.00,74.00,Carpi, 1M , 2K ,1723.00
205644,C. Chiricò,25.00,Italy,68.00,70.00,Foggia, 1.1M , 3K ,1613.00
209484,H. Sacko,23.00,France,68.00,75.00,Leeds United, 1.3M , 18K ,1673.00
155980,D. Bičík,36.00,Czech Republic,68.00,68.00,Sparta Praha, 120K , 1K ,942.00
226380,Hwang Hee Chan,21.00,Korea Republic,68.00,78.00,FC Red Bull Salzburg, 1.5M , 16K ,1692.00
230476,Lucas Medeirão,33.00,Brazil,68.00,68.00,São Paulo Futebol Clube, 550K , 17K ,1633.00
240716,M. Olivera,19.00,Uruguay,68.00,80.00,Getafe CF, 1.4M , 6K ,1521.00
178508,A. Cocco,31.00,Italy,68.00,68.00,Pescara, 800K , 4K ,1678.00
211021,P. Bråtveit,21.00,Norway,68.00,80.00,FK Haugesund, 1.3M , 2K ,1118.00
183885,K. Walker,27.00,Sweden,68.00,68.00,Djurgårdens IF, 925K , 5K ,1886.00
208462,R. Pröpper,23.00,Netherlands,68.00,73.00,Heracles Almelo, 1M , 5K ,1693.00
228174,C. Carter-Vickers,19.00,United States,68.00,85.00,Sheffield United, 1.7M , 20K ,1472.00
234574,Diogo Dalot,18.00,Portugal,68.00,83.00,FC Porto, 1.6M , 4K ,1686.00
239950,Pêpê,20.00,Portugal,68.00,81.00,Estoril Praia, 1.5M , 4K ,1692.00
213839,B. Guillaume,22.00,Belgium,68.00,74.00,Angers SCO, 1.2M , 13K ,1548.00
187983,K. Janus,31.00,Poland,68.00,68.00,Zagłębie Lubin, 775K , 6K ,1808.00
214608,A. Bernal,29.00,Colombia,68.00,68.00,CD America de Cali, 700K , 4K ,1716.00
